39, 38, 45, Loretta Lynn,   Loretta Lynn Gospel,   https://i.scdn.co/image/083a47c0e0b52ae80237af2370d1bec23ee4c151
36, 32, 37, Loretta Lynn,   Country Gospel Greats,   https://i.scdn.co/image/34c916b60cb1779e4be52adef09477454f83f6e1
36, 32, 37, Loretta Lynn,   Country Gospel Greats,   https://i.scdn.co/image/59517a158d3b8c1b5d4658e91c174fecf33f00e9
37, 37, 34, Brad Paisley,   Hits Alive,   https://i.scdn.co/image/0a0f564cddcf01b0851e8bd233e11a88a5ba9c28
37, 35, 33, Rascal Flatts,   Back To Us (Deluxe Version),   https://i.scdn.co/image/7fdb1dd3316904a1b5ce2a69a5769716584a0abb
35, 33, 33, Rascal Flatts,   Back To Us (Deluxe Version),   https://i.scdn.co/image/51dae2e6cca4145ba02031dd7382c2eb8d327a5b
32, 35, 35, Brooks & Dunn,   The Greatest Hits Collection,   https://i.scdn.co/image/224bdd9d36b5962b2245d6c7e3a83480b32a8a1d
43, 40, 34, Toby Keith,   Chronicles,   https://i.scdn.co/image/0ab669ce49283d9919c3da1ae8479792bf1d8b8e
41, 40, 39, Johnny Cash,   American IV: The Man Comes Around,   https://i.scdn.co/image/caa334a497de0d0c321a28f4861f79d42ce4f9e9
40, 41, 38, Merle Haggard,   1994,   https://i.scdn.co/image/2e30e8c42550b3741584c9f5b55c17591edf4a2d
46, 37, 36, Josh Gracin,   Redemption,   https://i.scdn.co/image/991d1d9975aed37c0e33163418ffe3eefa45d9da
49, 43, 43, George Jones,   Vintage Collections,   https://i.scdn.co/image/c523c081f11e5e92c82863412279fa8906686e82
52, 41, 35, Reba McEntire,   Just A Little Love,   https://i.scdn.co/image/3b0ba0161254e48d103f64fba9d1a33a6e7f01af
60, 43, 38, Randy Travis,   You And You Alone,   https://i.scdn.co/image/314d90c021b44e11bf8f97f16b78481bcddd04be
63, 47, 47, Patsy Cline,   On The Air: Her Best TV Performances,   https://i.scdn.co/image/eef90fe437e87b49cf38da25de7c525cc7296c4f
