Metallica,  Ride The Lightning (Deluxe Remaster), metal_47.jpeg,  https://i.scdn.co/image/b56eb8fcc026c03907cc58b412435348738c48df, 71, 53, 71, #473547 
Metallica,  Ride The Lightning (Remastered), metal_48.jpeg,  https://i.scdn.co/image/5f266bde27c766ea4925dde609c6b9db4aabb44e, 55, 65, 132, #374184 
Metallica,  Ride The Lightning (Remastered), metal_49.jpeg,  https://i.scdn.co/image/cd09b8b2c80f59a4159c2a34e1ec8ed0b18ee2d6, 46, 62, 123, #2e3e7b 
Metallica,  Ride The Lightning (Remastered), metal_50.jpeg,  https://i.scdn.co/image/b56eb8fcc026c03907cc58b412435348738c48df, 89, 70, 41, #594629 
Metallica,  Kill 'Em All (Deluxe Remaster), metal_51.jpeg,  https://i.scdn.co/image/f968547e906c0a2b0916b78ac68f42edb3a2d71e, 122, 67, 66, #7a4342 
Metallica,  Kill 'Em All (Deluxe / Remastered), metal_52.jpeg,  https://i.scdn.co/image/3dec3d3474b257d0f07b57e017f72015e719f8b0, 149, 51, 62, #95333e 
Metallica,  Kill 'Em All (Deluxe / Remastered), metal_53.jpeg,  https://i.scdn.co/image/f84d460f16a8e2f113ef041c7142025a797f3930, 82, 43, 35, #522b23 
Metallica,  Kill 'Em All (Remastered), metal_54.jpeg,  https://i.scdn.co/image/f84d460f16a8e2f113ef041c7142025a797f3930, 68, 67, 70, #444346 
Metallica,  Kill 'Em All (Remastered), metal_55.jpeg,  https://i.scdn.co/image/3dec3d3474b257d0f07b57e017f72015e719f8b0, 75, 77, 74, #4b4d4a 
Metallica,  Kill 'Em All (Remastered), metal_56.jpeg,  https://i.scdn.co/image/f968547e906c0a2b0916b78ac68f42edb3a2d71e, 75, 77, 74, #4b4d4a 
Slayer,  Repentless, metal_57.jpeg,  https://i.scdn.co/image/980c1498cfd89daa5379e523a68c45be2e898419, 75, 77, 74, #4b4d4a 
Slayer,  Repentless, metal_58.jpeg,  https://i.scdn.co/image/ec278aa4b347958c37bbdfb428e70484527b4847, 75, 77, 74, #4b4d4a 
Slayer,  Repentless, metal_59.jpeg,  https://i.scdn.co/image/dd5a5493a7828c4933c79942730bdb8b90b9d1a6, 75, 77, 74, #4b4d4a 
Slayer,  Repentless, metal_60.jpeg,  https://i.scdn.co/image/df2221b3a4a7b2f0e14138172caaa6319e37e6ee, 70, 72, 76, #46484c 
Slayer,  Repentless, metal_61.jpeg,  https://i.scdn.co/image/3cf3437f430d9b8b9c54834b59f997caca8666f1, 38, 24, 25, #261819 
Slayer,  World Painted Blood, metal_62.jpeg,  https://i.scdn.co/image/469883fdf8f12a2936d8bc7972684c9885deaa4f, 41, 26, 30, #291a1e 
Slayer,  World Painted Blood, metal_63.jpeg,  https://i.scdn.co/image/26f3fa1c400c9faf01c95593099fde7d3edd0e1b, 37, 22, 22, #251616 
Slayer,  Christ Illusion, metal_64.jpeg,  https://i.scdn.co/image/227e097cbdaa87e80d410bd41e1aada1d486f9a1, 38, 24, 25, #261819 
Slayer,  Christ Illusion, metal_65.jpeg,  https://i.scdn.co/image/557c157607aa45f715abf125a8d473838acbbe24, 38, 24, 26, #26181a 
Slayer,  Soundtrack To The Apocalypse, metal_66.jpeg,  https://i.scdn.co/image/2b8410c271e128a8b6e80d2293ed74addcc7e5f7, 140, 86, 17, #8c5611 
Slayer,  Soundtrack To The Apocalypse, metal_67.jpeg,  https://i.scdn.co/image/8d03f9e08d991ba20348aa507d56bb98ca33ff1f, 134, 87, 40, #865728 
Slayer,  Soundtrack To The Apocalypse (Deluxe Version), metal_68.jpeg,  https://i.scdn.co/image/8d03f9e08d991ba20348aa507d56bb98ca33ff1f, 139, 86, 18, #8b5612 
Slayer,  Soundtrack To The Apocalypse (Deluxe Version), metal_69.jpeg,  https://i.scdn.co/image/2b8410c271e128a8b6e80d2293ed74addcc7e5f7, 139, 86, 17, #8b5611 
Slayer,  God Hates Us All, metal_70.jpeg,  https://i.scdn.co/image/3e3c9188aebfb71146fd2f94fcce0f2fe9404e51, 133, 89, 23, #855917 
Slayer,  God Hates Us All, metal_71.jpeg,  https://i.scdn.co/image/32e470274127734bb3b161fa550527a7dea830fc, 117, 87, 41, #755729 
Slayer,  Diabolus In Musica, metal_72.jpeg,  https://i.scdn.co/image/9eaea392693836f2555c2afa8e02b45bc2b05bd7, 121, 87, 46, #79572e 
Metallica,  Hardwired…To Self-Destruct, metal_1.jpeg,  https://i.scdn.co/image/93b28cf6d938563ab2ea6a130aa63a16710eb455, 117, 87, 41, #755729 
Metallica,  Hardwired…To Self-Destruct (Deluxe), metal_2.jpeg,  https://i.scdn.co/image/47da19a3aa94d5f95e32dd79ad7cc7257eea0533, 20, 20, 18, #141412 
Metallica,  Hardwired…To Self-Destruct (Deluxe), metal_3.jpeg,  https://i.scdn.co/image/cb1e3828a1e8b7156ef6cfc027c68cafff904323, 19, 21, 18, #131512 
Metallica,  Hardwired…To Self-Destruct (Deluxe), metal_4.jpeg,  https://i.scdn.co/image/93b28cf6d938563ab2ea6a130aa63a16710eb455, 109, 100, 96, #6d6460 
Metallica,  Metallica Through The Never (Music From The Motion Picture), metal_5.jpeg,  https://i.scdn.co/image/9554edfdc05083c06a4ec98ac623a827ca920866, 111, 105, 100, #6f6964 
