63, 50, 37, LL Cool J,   Exit 13 (Bonus Edition),   https://i.scdn.co/image/cb117129e7c60ee466fabd1abc7c33ef8dee4745
55, 48, 37, Mariah Carey,   The Emancipation of Mimi,   https://i.scdn.co/image/993594b300f2866c9b5e5f6a2a8faa726388ddbf
52, 49, 43, Boyz II Men,   Christmas Interpretations,   https://i.scdn.co/image/36fb5a9c40a153f786f84e70633fc85fb35f442f
55, 50, 44, DMX,   Year Of The Dog...Again,   https://i.scdn.co/image/b8b3e8e6a6f7717ad2c7ebf2ca4d25f53dec0479
52, 56, 47, DMX,   Year Of The Dog...Again (Explicit),   https://i.scdn.co/image/84d7c2dfbf83567786698397ab35a664f9f64978
45, 53, 52, Snoop Dogg,   R&G (Rhythm & Gangsta): The Masterpiece,   https://i.scdn.co/image/b4ee644acbdcbfd9f6c75f8e098e32cd8e0bc5b2
43, 51, 50, Snoop Dogg,   R&G (Rhythm & Gangsta): The Masterpiece,   https://i.scdn.co/image/5ba6ea4e84006c4e95e7b058284b2e21b4951731
39, 49, 51, T-Pain,   The Instrumentals,   https://i.scdn.co/image/dc4f621888474fe09586cf7ad030812411db22d4
51, 63, 62, Snoop Dogg,   R&G (Rhythm & Gangsta): The Masterpiece,   https://i.scdn.co/image/1684672ddbd830853d004ce8bd62e25b8cfbf5ae
51, 60, 59, Snoop Dogg,   R&G (Rhythm & Gangsta): The Masterpiece [Edited Version],   https://i.scdn.co/image/123e7e80a05210f8044ed4c1b5b52b78cae98dee
51, 59, 60, Usher,   Usher,   https://i.scdn.co/image/7c856d54195054fd99c4a1c20b103249c6587a03
52, 59, 62, Nelly,   Brass Knuckles,   https://i.scdn.co/image/eb19c705cabdbd86e9cd16dac13ef1e970d28f42
52, 59, 62, Nelly,   Brass Knuckles (UK Version),   https://i.scdn.co/image/e08d72b9d0c900503ec01b5ba0cbad69c528f134
54, 59, 59, 50 Cent,   Before I Self-Destruct,   https://i.scdn.co/image/47c09a9f6bbaa600ec028b5961678e8fd9950568
52, 62, 61, Snoop Dogg,   R&G (Rhythm & Gangsta): The Masterpiece [Explicit Version],   https://i.scdn.co/image/c11d4ac1573cb72c1994c7adccd81555a1c90d3c
52, 60, 63, Usher,   Usher,   https://i.scdn.co/image/ff6ce5b1ed8d0c6593f524a0f5b6b3172a4b20a3
58, 62, 62, Usher,   Raymond v Raymond,   https://i.scdn.co/image/bb6df21f9c10661892644c9290ff826655ad376c
60, 59, 60, Young Buck,   Gang Injunction,   https://i.scdn.co/image/83b488eef15ce0db63a298a2b2508508e376a585
63, 63, 63, Big Sean,   Dark Sky Paradise (Deluxe),   https://i.scdn.co/image/42a26c286775f75f73dc607362bf5a4d38358d44
63, 62, 56, Vince Staples,   Summertime '06,   https://i.scdn.co/image/2c464a220a98b406a3208e89fdfcf559495a5885
63, 62, 56, Vince Staples,   Summertime '06,   https://i.scdn.co/image/17576d8352989483a3067003e929ca400a74d3e6
63, 62, 56, Vince Staples,   Summertime '06,   https://i.scdn.co/image/17576d8352989483a3067003e929ca400a74d3e6
63, 62, 56, Vince Staples,   Summertime '06,   https://i.scdn.co/image/2c464a220a98b406a3208e89fdfcf559495a5885
58, 59, 57, Jeezy,   TM:103 Hustlerz Ambition,   https://i.scdn.co/image/e39d0beb4bff8a6d0da3b5c294fb9d19e3f6b78b
58, 59, 57, Jeezy,   TM:103 Hustlerz Ambition (Deluxe),   https://i.scdn.co/image/e39d0beb4bff8a6d0da3b5c294fb9d19e3f6b78b
59, 58, 57, Boyz II Men,   Evolucion,   https://i.scdn.co/image/79e20dea5e2a3cd4d8df9fcbebda8e7e6ef09547
59, 59, 57, Jeezy,   TM:103 Hustlerz Ambition,   https://i.scdn.co/image/c0ae48c2a9bf4f0943c75f4fa2caa5eb9404092b
59, 59, 59, Bone Thugs-N-Harmony,   New Waves (Bonus Track Edition),   https://i.scdn.co/image/144c03b8fd84fff1f0aeee57d78c130054a2d4a3
59, 59, 59, Bone Thugs-N-Harmony,   New Waves (Bonus Track Edtion),   https://i.scdn.co/image/8cabea6f0f12145e2cf2c8359980fba79421334d
57, 57, 57, G-Eazy,   When It's Dark Out,   https://i.scdn.co/image/f1442f362d4bd0d3906923a4895cb8896c6e2fbe
57, 57, 57, G-Eazy,   When It's Dark Out,   https://i.scdn.co/image/928d15214cda77114f114e377900a25159c721c2
